time_ms,sample_idx,ecg_v,ecg_ac_v,ppg,lead_off
709029,177206,1.7157,-0.0656,86297,0
709033,177207,1.7213,-0.0602,87233,0
709037,177208,1.7253,-0.0563,87233,0
709041,177209,1.7084,-0.0733,86249,0
709045,177210,1.7028,-0.0791,87223,0
709049,177211,1.7028,-0.0792,86266,0
709053,177212,1.7157,-0.0664,87171,0
709057,177213,1.7149,-0.0672,87171,0
709061,177214,1.7149,-0.0674,86231,0
709065,177215,1.7253,-0.057,87102,0
709069,177216,1.7334,-0.0491,86229,0
709073,177217,1.7253,-0.0573,87003,0
709077,177218,1.7149,-0.0679,87003,0
709081,177219,1.7157,-0.0672,86206,0
709085,177220,1.7253,-0.0576,86857,0
709089,177221,1.731,-0.0521,86198,0
709093,177222,1.7221,-0.061,86801,0
709097,177223,1.7205,-0.0627,86801,0
709101,177224,1.7237,-0.0596,86681,0
709105,177225,1.7334,-0.05,86681,0
709109,177226,1.7253,-0.0581,86220,0
709113,177227,1.7189,-0.0646,86562,0
709117,177228,1.7205,-0.0631,86179,0
709121,177229,1.7294,-0.0542,86463,0
709125,177230,1.7278,-0.0559,86463,0
709129,177231,1.7253,-0.0584,86160,0
709133,177232,1.7382,-0.0457,86393,0
709137,177233,1.7842,-0.0,86207,0
709141,177234,1.8301,0.0454,86318,0
709145,177235,1.8454,0.0601,86318,0
709149,177236,1.8422,0.0563,86197,0
709153,177237,1.818,0.0317,86310,0
709157,177238,1.8019,0.0152,86234,0
709161,177239,1.7947,0.0076,86261,0
709165,177240,1.8221,0.0346,86261,0
709169,177241,1.8527,0.0646,86260,0
709173,177242,1.8696,0.0809,86188,0
709177,177243,1.8543,0.065,86264,0
709181,177244,1.8245,0.0347,86241,0
709185,177245,1.8059,0.0158,86241,0
709189,177246,1.8003,0.0098,86224,0
709193,177247,1.7898,-0.001,86224,0
709197,177248,1.7906,-0.0005,86347,0
709201,177249,1.7842,-0.0073,86251,0
709205,177250,1.7737,-0.018,86326,0
709209,177251,1.756,-0.0359,86231,0
709213,177252,1.7318,-0.0602,86231,0
709217,177253,1.7286,-0.0635,86327,0
709221,177254,1.735,-0.0571,86247,0
709225,177255,1.7262,-0.066,86376,0
709229,177256,1.7149,-0.0773,86260,0
709233,177257,1.7092,-0.0829,86260,0
709237,177258,1.7173,-0.0748,86382,0
709241,177259,1.7205,-0.0716,86306,0
709245,177260,1.7181,-0.074,86408,0
709249,177261,1.7133,-0.0788,86271,0
709253,177262,1.7149,-0.0772,86271,0
709257,177263,1.7189,-0.0731,86455,0
709261,177264,1.7157,-0.0763,86259,0
709265,177265,1.7092,-0.0827,86456,0
709269,177266,1.7221,-0.0697,86301,0
709273,177267,1.7326,-0.0592,86301,0
709277,177268,1.7262,-0.0657,86304,0
709281,177269,1.7181,-0.0737,86304,0
709285,177270,1.7189,-0.0728,86545,0
709289,177271,1.7262,-0.0655,86315,0
709293,177272,1.7439,-0.0477,86528,0
709297,177273,1.7552,-0.0365,86328,0
709301,177274,1.7793,-0.0125,86328,0
709305,177275,1.7898,-0.0023,86491,0
709309,177276,1.8116,0.0192,86337,0
709313,177277,1.9059,0.1128,86539,0
709317,177278,2.1726,0.3777,86320,0
709321,177279,2.5377,0.7396,86320,0
709325,177280,2.6972,0.8953,86531,0
709329,177281,2.5723,0.7671,86363,0
709333,177282,2.1992,0.3922,86563,0
709337,177283,1.7793,-0.0278,86297,0
709341,177284,1.5239,-0.2823,86297,0
709345,177285,1.4433,-0.3616,86570,0
709349,177286,1.4731,-0.3304,86249,0
709353,177287,1.5448,-0.2574,86589,0
709357,177288,1.5875,-0.2135,86266,0
709361,177289,1.6061,-0.194,86266,0
709365,177290,1.6174,-0.182,86231,0
709369,177291,1.6705,-0.1283,86231,0
709373,177292,1.7374,-0.061,86651,0
709377,177293,1.7729,-0.0252,86229,0
709381,177294,1.7721,-0.0255,86636,0
709385,177295,1.764,-0.0331,86206,0
709389,177296,1.7681,-0.0287,86206,0
709393,177297,1.7769,-0.0196,86627,0
709397,177298,1.7753,-0.0212,86198,0
709401,177299,1.7729,-0.0235,86632,0
709405,177300,1.7826,-0.0138,86168,0
709409,177301,1.7882,-0.0081,86168,0
709413,177302,1.7955,-0.0008,86656,0
709417,177303,1.7922,-0.0041,86220,0
709421,177304,1.7971,0.0006,86676,0
709425,177305,1.8059,0.0093,86179,0
709429,177306,1.8124,0.0155,86179,0
709433,177307,1.8148,0.0176,86688,0
709437,177308,1.8132,0.0156,86160,0
709441,177309,1.8156,0.0177,86722,0
709445,177310,1.8221,0.0237,86207,0
709449,177311,1.8196,0.0209,86207,0
709453,177312,1.8156,0.0165,86197,0
709457,177313,1.8309,0.0314,86197,0
709461,177314,1.8382,0.0383,86780,0
709465,177315,1.8406,0.0402,86234,0
709469,177316,1.8382,0.0373,86757,0
709473,177317,1.8511,0.0498,86260,0
709477,177318,1.8632,0.0613,86260,0
709481,177319,1.8632,0.0608,86741,0
709485,177320,1.8599,0.0571,86264,0
709489,177321,1.8696,0.0662,86797,0
709493,177322,1.8801,0.0761,86286,0
709497,177323,1.893,0.0884,86286,0
709501,177324,1.8962,0.091,86796,0
709505,177325,1.9002,0.0945,86347,0
709509,177326,1.9171,0.111,86842,0
709513,177327,1.93,0.1236,86326,0
709517,177328,1.9333,0.1266,86326,0
709521,177329,1.9413,0.1344,86848,0
709525,177330,1.9671,0.1605,86327,0
709529,177331,1.9897,0.1845,86839,0
709533,177332,1.9985,0.1959,86376,0
709537,177333,2.0074,0.2076,86376,0
709541,177334,2.0292,0.2313,86382,0
709545,177335,2.0485,0.2509,86382,0
709549,177336,2.0501,0.2509,86802,0
709553,177337,2.0469,0.2451,86408,0
709557,177338,2.0469,0.2423,86709,0
709561,177339,2.0485,0.2415,86455,0
709565,177340,2.0388,0.23,86455,0
709569,177341,2.0187,0.2082,86587,0
709573,177342,2.001,0.1889,86456,0
709577,177343,1.9832,0.1701,86490,0
709581,177344,1.9558,0.1419,86474,0
709585,177345,1.9147,0.1003,86474,0
709589,177346,1.8768,0.062,86349,0
709593,177347,1.8615,0.0464,86545,0
709597,177348,1.8406,0.0252,86284,0
709601,177349,1.8084,-0.0072,86528,0
709605,177350,1.7769,-0.0386,86528,0
709609,177351,1.7568,-0.0586,86172,0
709613,177352,1.7439,-0.0713,86491,0
709617,177353,1.7205,-0.0943,86093,0
709621,177354,1.6963,-0.1181,86539,0
709625,177355,1.6851,-0.1289,86539,0
709629,177356,1.6826,-0.1307,86531,0
709633,177357,1.6786,-0.1342,86531,0
709637,177358,1.6722,-0.1401,86012,0
709641,177359,1.6673,-0.1444,86563,0
709645,177360,1.677,-0.1341,85970,0
709649,177361,1.6714,-0.1392,86570,0
709653,177362,1.6633,-0.1466,86570,0
709657,177363,1.6649,-0.1443,85930,0
709661,177364,1.681,-0.1275,86589,0
709665,177365,1.6907,-0.1172,85940,0
709669,177366,1.6786,-0.1286,86605,0
709673,177367,1.6705,-0.136,86605,0
709677,177368,1.6826,-0.1231,85941,0
709681,177369,1.6867,-0.1183,86651,0
709685,177370,1.6826,-0.1215,85960,0
709689,177371,1.6697,-0.1336,86636,0
709693,177372,1.6673,-0.1351,86636,0
709697,177373,1.6834,-0.1182,85985,0
709701,177374,1.6834,-0.1174,86627,0
709705,177375,1.6802,-0.1197,86013,0
709709,177376,1.6834,-0.1155,86632,0
709713,177377,1.6907,-0.1072,86632,0
709717,177378,1.6955,-0.1012,86656,0
709721,177379,1.6891,-0.1066,86656,0
709725,177380,1.6851,-0.1094,86104,0
709729,177381,1.6923,-0.101,86676,0
709733,177382,1.7028,-0.0893,86095,0
709737,177383,1.6955,-0.0953,86688,0
709741,177384,1.6907,-0.0988,86688,0
709745,177385,1.6939,-0.0942,86083,0
709749,177386,1.702,-0.0846,86722,0
709753,177387,1.6947,-0.0904,86149,0
709757,177388,1.6834,-0.1002,86714,0
709761,177389,1.6802,-0.1018,86714,0
709765,177390,1.6947,-0.0858,86156,0
709769,177391,1.6939,-0.085,86780,0
709773,177392,1.6899,-0.0875,86198,0
709777,177393,1.6883,-0.0875,86757,0
709781,177394,1.6931,-0.0811,86757,0
709785,177395,1.6931,-0.0796,86198,0
709789,177396,1.6883,-0.0831,86741,0
709793,177397,1.6907,-0.0795,86216,0
709797,177398,1.6947,-0.0744,86797,0
709801,177399,1.6996,-0.0686,86797,0
709805,177400,1.6963,-0.071,86796,0
709809,177401,1.6939,-0.0728,86796,0
709813,177402,1.7028,-0.0634,86239,0
709817,177403,1.7084,-0.0574,86842,0
709821,177404,1.6963,-0.0692,86201,0
709825,177405,1.6826,-0.0827,86848,0
709829,177406,1.6891,-0.0761,86848,0
709833,177407,1.6955,-0.0695,86123,0
709837,177408,1.6955,-0.0695,86839,0
709841,177409,1.6891,-0.076,86164,0
709845,177410,1.6883,-0.0769,86831,0
709849,177411,1.702,-0.0632,86831,0
709853,177412,1.7084,-0.0569,86104,0
709857,177413,1.702,-0.0634,86802,0
709861,177414,1.6955,-0.07,86111,0
709865,177415,1.7076,-0.058,86709,0
709869,177416,1.7068,-0.0589,86709,0
709873,177417,1.6988,-0.067,86096,0
709877,177418,1.6979,-0.0679,86587,0
709881,177419,1.7052,-0.0608,86079,0
709885,177420,1.7108,-0.0553,86490,0
709889,177421,1.7076,-0.0586,86490,0
709893,177422,1.7108,-0.0556,86349,0
709897,177423,1.7213,-0.0453,86349,0
709901,177424,1.7286,-0.0382,86131,0
709905,177425,1.7221,-0.0448,86284,0
709909,177426,1.7116,-0.0554,86099,0
709913,177427,1.7157,-0.0515,86172,0
709917,177428,1.7245,-0.0427,86172,0
709921,177429,1.7286,-0.0389,86077,0
709925,177430,1.7189,-0.0487,86093,0
709929,177431,1.7157,-0.052,86120,0
709933,177432,1.7262,-0.0415,86039,0
709937,177433,1.7334,-0.0343,86039,0
709941,177434,1.7318,-0.036,86128,0
709945,177435,1.7495,-0.0184,86012,0
709949,177436,1.7922,0.024,86159,0
709953,177437,1.8285,0.0598,85970,0
709957,177438,1.8454,0.0761,85970,0
709961,177439,1.8511,0.0812,86189,0
709965,177440,1.8495,0.079,85930,0
709969,177441,1.8317,0.0608,86213,0
709973,177442,1.8212,0.0499,85940,0
709977,177443,1.8277,0.0559,85940,0
709981,177444,1.8527,0.0803,85941,0
709985,177445,1.8825,0.1094,85941,0
709989,177446,1.8873,0.1136,86304,0
709993,177447,1.8599,0.0856,85960,0
709997,177448,1.8212,0.0466,86295,0
710001,177449,1.8051,0.0301,85985,0
710005,177450,1.7938,0.0186,85985,0
710009,177451,1.7761,0.0006,86291,0
710013,177452,1.764,-0.0117,86013,0
710017,177453,1.764,-0.0119,86347,0
710021,177454,1.764,-0.012,86036,0
710025,177455,1.7439,-0.0323,86036,0
710029,177456,1.7294,-0.0468,86375,0
710033,177457,1.7253,-0.0509,86104,0
710037,177458,1.7157,-0.0605,86404,0
710041,177459,1.7068,-0.0694,86095,0
710045,177460,1.6963,-0.0798,86095,0
710049,177461,1.6931,-0.083,86429,0
710053,177462,1.7004,-0.0757,86083,0
710057,177463,1.7028,-0.0732,86445,0
710061,177464,1.6955,-0.0804,86149,0
710065,177465,1.6988,-0.0771,86149,0
710069,177466,1.7044,-0.0713,86156,0
710073,177467,1.7052,-0.0704,86156,0
710077,177468,1.6996,-0.076,86540,0
710081,177469,1.7036,-0.0719,86198,0
710085,177470,1.7116,-0.0638,86502,0
710089,177471,1.7125,-0.0629,86198,0
710093,177472,1.7068,-0.0685,86198,0
710097,177473,1.7028,-0.0725,86491,0
710101,177474,1.7141,-0.0612,86216,0
710105,177475,1.739,-0.0362,86547,0
710109,177476,1.7624,-0.013,86224,0
710113,177477,1.7955,0.0198,86224,0
710117,177478,1.8366,0.0604,86559,0
710121,177479,1.8535,0.0768,86239,0
710125,177480,1.9083,0.1309,86586,0
710129,177481,2.059,0.2803,86201,0
710133,177482,2.3829,0.6016,86201,0
710137,177483,2.6795,0.8946,86583,0
710141,177484,2.7166,0.9281,86123,0
710145,177485,2.47,0.679,86617,0
710149,177486,2.0034,0.2118,86164,0
710153,177487,1.5843,-0.2063,86164,0
710157,177488,1.3555,-0.4334,86104,0
710161,177489,1.3208,-0.4661,86104,0
710165,177490,1.4312,-0.3542,86687,0
710169,177491,1.5545,-0.2297,86111,0
710173,177492,1.6174,-0.1658,86646,0
710177,177493,1.6432,-0.1392,86096,0
710181,177494,1.6979,-0.0839,86096,0
710185,177495,1.7552,-0.0265,86619,0
710189,177496,1.781,-0.0006,86079,0
710193,177497,1.7753,-0.0062,86680,0
710197,177498,1.76,-0.0214,86093,0
710201,177499,1.7536,-0.0277,86093,0
710205,177500,1.7632,-0.018,86676,0
710209,177501,1.7713,-0.01,86131,0
710213,177502,1.7729,-0.0085,86691,0
710217,177503,1.7737,-0.0079,86099,0
710221,177504,1.7906,0.0088,86099,0
710225,177505,1.7963,0.0141,86720,0
710229,177506,1.7955,0.013,86077,0
710233,177507,1.7906,0.0079,86754,0
710237,177508,1.8035,0.0204,86120,0
710241,177509,1.8124,0.0289,86120,0
710245,177510,1.8084,0.0245,86128,0
710249,177511,1.8084,0.0241,86128,0
710253,177512,1.8124,0.0278,86798,0
710257,177513,1.8156,0.0306,86159,0
710261,177514,1.8172,0.0318,86795,0
710265,177515,1.8221,0.0362,86189,0
710269,177516,1.8301,0.0438,86189,0
710273,177517,1.8374,0.0507,86763,0
710277,177518,1.8478,0.0606,86213,0
710281,177519,1.8422,0.0545,86830,0
710285,177520,1.8406,0.0524,86250,0
710289,177521,1.8543,0.0656,86250,0
710293,177522,1.8712,0.082,86864,0
710297,177523,1.8688,0.0791,86304,0
710301,177524,1.8768,0.0868,86882,0
710305,177525,1.8889,0.0985,86295,0
710309,177526,1.9018,0.111,86295,0
710313,177527,1.9042,0.1135,86903,0
710317,177528,1.9123,0.1226,86291,0
710321,177529,1.9276,0.1403,86922,0
710325,177530,1.9502,0.1659,86347,0
710329,177531,1.9623,0.1804,86347,0
710333,177532,1.9679,0.187,86375,0
710337,177533,1.98,0.1982,86375,0
710341,177534,2.005,0.2213,86953,0
710345,177535,2.0227,0.2367,86404,0
710349,177536,2.0292,0.2409,86838,0
710353,177537,2.0292,0.239,86429,0
710357,177538,2.0429,0.2509,86429,0
710361,177539,2.0606,0.2668,86728,0
710365,177540,2.0654,0.2698,86445,0
710369,177541,2.0727,0.2755,86664,0
710373,177542,2.0775,0.2789,86464,0
710377,177543,2.0807,0.2809,86464,0
710381,177544,2.0654,0.2645,86553,0
710385,177545,2.0388,0.2368,86540,0
710389,177546,2.0203,0.2172,86431,0
710393,177547,1.9993,0.1954,86502,0
710397,177548,1.9663,0.1616,86502,0
710401,177549,1.922,0.1167,86290,0
710405,177550,1.893,0.0872,86491,0
710409,177551,1.8632,0.0571,86160,0
710413,177552,1.8253,0.0191,86547,0
710417,177553,1.7858,-0.0204,86547,0
710421,177554,1.7552,-0.0508,86559,0
710425,177555,1.7431,-0.0627,86559,0
710429,177556,1.7286,-0.0768,85978,0
710433,177557,1.6947,-0.1102,86586,0
710437,177558,1.6762,-0.1282,85864,0
710441,177559,1.673,-0.1308,86583,0
710445,177560,1.6714,-0.1318,86583,0
710449,177561,1.6536,-0.1489,85764,0
710453,177562,1.644,-0.1579,86617,0
710457,177563,1.6544,-0.1467,85779,0
710461,177564,1.6601,-0.1404,86626,0
710465,177565,1.6536,-0.1461,86626,0
710469,177566,1.648,-0.1509,85761,0
710473,177567,1.6464,-0.1517,86687,0
710477,177568,1.6585,-0.1388,85771,0
710481,177569,1.6577,-0.1388,86646,0
710485,177570,1.648,-0.1476,86646,0
710489,177571,1.6456,-0.1492,85776,0
710493,177572,1.6609,-0.133,86619,0
710497,177573,1.6738,-0.1192,85788,0
710501,177574,1.6705,-0.1215,86680,0
710505,177575,1.6673,-0.1238,86680,0
710509,177576,1.6738,-0.1164,86676,0
710513,177577,1.677,-0.1122,86676,0
710517,177578,1.6681,-0.12,85852,0
710521,177579,1.6609,-0.1261,86691,0
710525,177580,1.6705,-0.1152,85831,0
710529,177581,1.6859,-0.0987,86720,0
710533,177582,1.6859,-0.0975,86720,0
710537,177583,1.6786,-0.1034,85794,0
710541,177584,1.681,-0.0996,86754,0
710545,177585,1.6923,-0.0869,85866,0
710549,177586,1.6996,-0.0782,86744,0
710553,177587,1.6923,-0.0841,86744,0
710557,177588,1.6907,-0.0842,85878,0
710561,177589,1.7004,-0.0732,86798,0
710565,177590,1.6996,-0.0726,85907,0
710569,177591,1.6931,-0.0778,86795,0
710573,177592,1.6891,-0.0806,86795,0
710577,177593,1.6963,-0.0722,85924,0
710581,177594,1.7044,-0.0631,86763,0
710585,177595,1.702,-0.0647,85938,0
710589,177596,1.6939,-0.072,86830,0
710593,177597,1.6979,-0.0673,86830,0
710597,177598,1.702,-0.0627,86864,0
710601,177599,1.6988,-0.0655,86864,0
710605,177600,1.6931,-0.0708,85985,0
710609,177601,1.6971,-0.0665,86882,0
710613,177602,1.7044,-0.0591,85953,0
710617,177603,1.6979,-0.0655,86903,0
710621,177604,1.6915,-0.0719,86903,0
710625,177605,1.6931,-0.0703,85923,0
710629,177606,1.7052,-0.0583,86922,0
710633,177607,1.7052,-0.0584,85941,0
710637,177608,1.6955,-0.0682,86918,0
710641,177609,1.6923,-0.0715,86918,0
710645,177610,1.6988,-0.0652,85921,0
710649,177611,1.7044,-0.0597,86953,0
710653,177612,1.6971,-0.067,85911,0
710657,177613,1.6955,-0.0688,86838,0
710661,177614,1.7004,-0.064,86838,0
710665,177615,1.71,-0.0544,85884,0
710669,177616,1.7052,-0.0594,86728,0
710673,177617,1.6996,-0.0651,85876,0
710677,177618,1.7076,-0.0572,86664,0
710681,177619,1.7181,-0.0468,86664,0
710685,177620,1.7157,-0.0494,86553,0
710689,177621,1.706,-0.0592,86553,0
710693,177622,1.7028,-0.0626,85867,0
710697,177623,1.7125,-0.053,86431,0
710701,177624,1.7181,-0.0475,85844,0
710705,177625,1.7133,-0.0525,86290,0
710709,177626,1.71,-0.0558,86290,0
710713,177627,1.7213,-0.0446,85783,0
710717,177628,1.7286,-0.0375,86160,0
710721,177629,1.7149,-0.0513,85836,0
710725,177630,1.7141,-0.0522,86036,0
710729,177631,1.7245,-0.0419,86036,0
710733,177632,1.7294,-0.0372,85848,0
710737,177633,1.7229,-0.0437,85978,0
710741,177634,1.7181,-0.0487,85865,0
710745,177635,1.7262,-0.0407,85864,0
710749,177636,1.7407,-0.0264,85864,0
710753,177637,1.735,-0.0322,85884,0
710757,177638,1.7278,-0.0396,85764,0
710761,177639,1.7342,-0.0334,85929,0
710765,177640,1.7552,-0.0127,85779,0
710769,177641,1.7866,0.0184,85779,0
710773,177642,1.8148,0.0461,85761,0
710777,177643,1.8446,0.0753,85761,0
710781,177644,1.8664,0.0963,85980,0
710785,177645,1.8656,0.0949,85771,0
710789,177646,1.8325,0.0612,86004,0
710793,177647,1.8035,0.0318,85776,0
710797,177648,1.8245,0.0522,85776,0
710801,177649,1.8599,0.087,85963,0
710805,177650,1.8728,0.0992,85788,0
710809,177651,1.8777,0.1033,86042,0
710813,177652,1.8599,0.085,85789,0
710817,177653,1.839,0.0635,85789,0
710821,177654,1.8051,0.0292,86075,0
710825,177655,1.7737,-0.0026,85852,0
710829,177656,1.7745,-0.0021,86101,0
710833,177657,1.7826,0.0056,85831,0
710837,177658,1.7874,0.01,85831,0
710841,177659,1.7705,-0.0072,85831,0
710845,177660,1.7536,-0.0244,85794,0
710849,177661,1.7463,-0.0318,86177,0
710853,177662,1.7407,-0.0376,85866,0
710857,177663,1.7253,-0.053,85866,0
710861,177664,1.7092,-0.0692,85878,0
710865,177665,1.7149,-0.0636,85878,0
710869,177666,1.7141,-0.0644,86237,0
710873,177667,1.7068,-0.0717,85907,0
710877,177668,1.7012,-0.0773,86241,0
710881,177669,1.7044,-0.0741,85924,0
710885,177670,1.7092,-0.0693,85924,0
710889,177671,1.7084,-0.0701,86191,0
710893,177672,1.7028,-0.0757,85938,0
710897,177673,1.702,-0.0764,86271,0
710901,177674,1.7149,-0.0635,85980,0
710905,177675,1.7245,-0.0538,85980,0
710909,177676,1.7157,-0.0627,86285,0
710913,177677,1.7108,-0.0675,85985,0
710917,177678,1.7165,-0.0618,86307,0
710921,177679,1.7221,-0.0561,85953,0
710925,177680,1.7237,-0.0546,85953,0
710929,177681,1.7511,-0.0273,85953,0
710933,177682,1.8003,0.0216,85923,0
710937,177683,1.8446,0.0654,86348,0
710941,177684,1.8543,0.0746,85941,0
710945,177685,1.8607,0.0806,85941,0
710949,177686,1.9639,0.1831,85921,0
710953,177687,2.2218,0.4394,85921,0
710957,177688,2.5747,0.7894,86377,0
710961,177689,2.7335,0.9447,85911,0
710965,177690,2.6352,0.8432,86381,0
710969,177691,2.2733,0.4796,85884,0
710973,177692,1.7947,0.001,85884,0
710977,177693,1.4538,-0.3384,86351,0
710981,177694,1.3184,-0.4716,85876,0
710985,177695,1.3869,-0.4011,86412,0
710989,177696,1.5158,-0.2707,85864,0
710993,177697,1.5908,-0.1947,85864,0
710997,177698,1.6222,-0.1624,86413,0
711001,177699,1.6834,-0.1007,85867,0
711005,177700,1.7479,-0.0361,86431,0
711009,177701,1.7826,-0.0014,85844,0
711013,177702,1.7737,-0.0103,85844,0
711017,177703,1.7729,-0.0112,85844,0
711021,177704,1.7697,-0.0144,85783,0
711025,177705,1.7729,-0.0113,86470,0
711029,177706,1.7729,-0.0115,85836,0
711033,177707,1.7858,0.0012,85836,0
711037,177708,1.7963,0.0113,85848,0
711041,177709,1.7963,0.011,85848,0
711045,177710,1.7906,0.0049,86488,0
711049,177711,1.789,0.0029,85865,0
711053,177712,1.7963,0.0098,86519,0
711057,177713,1.8027,0.0159,85884,0
711061,177714,1.7995,0.0122,85884,0
711065,177715,1.7963,0.0086,86474,0
711069,177716,1.8043,0.0163,85929,0
711073,177717,1.8148,0.0263,86539,0
711077,177718,1.8124,0.0234,85940,0
711081,177719,1.8172,0.0278,85940,0
711085,177720,1.8269,0.037,86567,0
711089,177721,1.8341,0.0438,85980,0
711093,177722,1.8317,0.0409,86590,0
711097,177723,1.8325,0.0412,86004,0
711101,177724,1.8462,0.0543,86004,0
711105,177725,1.8607,0.0683,86004,0
711109,177726,1.8664,0.0736,85963,0
711113,177727,1.864,0.0709,86638,0
711117,177728,1.868,0.0748,86042,0
711121,177729,1.8889,0.0956,86042,0
711125,177730,1.9002,0.1069,86075,0
711129,177731,1.8978,0.1051,86075,0
711133,177732,1.897,0.1063,86675,0
711137,177733,1.9123,0.1247,86101,0
711141,177734,1.9284,0.1439,86678,0
711145,177735,1.9462,0.1637,85831,0
711149,177736,1.9558,0.1736,85831,0
711153,177737,1.9744,0.1906,86647,0
711157,177738,1.9937,0.2074,86177,0
711161,177739,1.9985,0.2095,86667,0
711165,177740,2.009,0.2177,86180,0
711169,177741,2.0292,0.2359,86180,0
711173,177742,2.0493,0.2543,86609,0
711177,177743,2.0549,0.2583,86237,0
711181,177744,2.0638,0.2657,86507,0
711185,177745,2.0711,0.2717,86241,0
711189,177746,2.088,0.2874,86241,0
711193,177747,2.092,0.2902,86397,0
711197,177748,2.0791,0.276,86191,0
711201,177749,2.0711,0.2667,86262,0
711205,177750,2.0638,0.2582,86271,0
711209,177751,2.0445,0.2378,86271,0
711213,177752,2.0098,0.2022,86285,0
711217,177753,1.9695,0.1611,86285,0
711221,177754,1.9437,0.1347,85969,0
711225,177755,1.9179,0.1084,86307,0
711229,177756,1.8833,0.0734,85811,0
711233,177757,1.8414,0.0313,85953,0
711237,177758,1.8059,-0.0041,85953,0
711241,177759,1.7874,-0.0226,85624,0
711245,177760,1.7568,-0.053,86348,0
711249,177761,1.7318,-0.0777,85578,0
711253,177762,1.7157,-0.0934,86366,0
711257,177763,1.7052,-0.1034,86366,0
711261,177764,1.6955,-0.1126,85487,0
711265,177765,1.6705,-0.137,86377,0
711269,177766,1.6577,-0.1492,85446,0
711273,177767,1.6633,-0.1429,86381,0
711277,177768,1.6657,-0.1397,86381,0
711281,177769,1.6568,-0.1478,86381,0
711285,177770,1.6488,-0.1551,86351,0
711289,177771,1.6577,-0.1455,85417,0
711293,177772,1.6641,-0.1382,86412,0
711297,177773,1.6609,-0.1406,86412,0
711301,177774,1.6568,-0.1437,86413,0
711305,177775,1.6552,-0.1444,86413,0
711309,177776,1.6609,-0.1378,85452,0
711313,177777,1.6633,-0.1344,86431,0
711317,177778,1.6585,-0.1383,85440,0
711321,177779,1.6665,-0.1292,85844,0
711325,177780,1.6746,-0.12,85844,0
711329,177781,1.6794,-0.114,85411,0
711333,177782,1.673,-0.1193,86470,0
711337,177783,1.6738,-0.1173,85469,0
711341,177784,1.6826,-0.1071,86470,0
711345,177785,1.6899,-0.0985,86470,0
711349,177786,1.6851,-0.102,85497,0
711353,177787,1.681,-0.1046,86488,0
711357,177788,1.6963,-0.0879,85514,0
711361,177789,1.7004,-0.0825,86519,0
711365,177790,1.6923,-0.089,86519,0
711369,177791,1.6859,-0.0939,86519,0
711373,177792,1.6971,-0.0811,86474,0
711377,177793,1.7004,-0.0764,85583,0
711381,177794,1.6963,-0.0789,86539,0
711385,177795,1.6907,-0.0832,86539,0
711389,177796,1.7044,-0.0682,86567,0
711393,177797,1.7173,-0.0542,86567,0
711397,177798,1.7165,-0.054,85615,0
711401,177799,1.6996,-0.07,86590,0
711405,177800,1.6947,-0.0741,85631,0
711409,177801,1.702,-0.0662,86004,0
711413,177802,1.7092,-0.0585,86004,0
711417,177803,1.7052,-0.0622,85596,0
711421,177804,1.7004,-0.0668,86638,0
711425,177805,1.7125,-0.0546,85645,0
711429,177806,1.7149,-0.0521,86647,0
711433,177807,1.7028,-0.0642,86647,0
711437,177808,1.6988,-0.0683,85637,0
711441,177809,1.7052,-0.062,86675,0
711445,177810,1.7125,-0.0549,85644,0
711449,177811,1.7092,-0.0584,86678,0
711453,177812,1.6971,-0.0707,86678,0
711457,177813,1.6883,-0.0797,86678,0
711461,177814,1.702,-0.0661,86647,0
711465,177815,1.7084,-0.0599,85628,0
711469,177816,1.7004,-0.0682,86667,0
711473,177817,1.7036,-0.0652,86667,0
711477,177818,1.7157,-0.0533,86609,0
711481,177819,1.7133,-0.056,86609,0
711485,177820,1.7028,-0.0667,85580,0
711489,177821,1.6947,-0.0749,86507,0
711493,177822,1.7028,-0.067,85554,0
711497,177823,1.7181,-0.0519,86397,0
711501,177824,1.7092,-0.0609,86397,0
711505,177825,1.7125,-0.0579,85492,0
711509,177826,1.7173,-0.0532,86262,0
711513,177827,1.7262,-0.0445,85525,0
711517,177828,1.7181,-0.0528,86106,0
711521,177829,1.7125,-0.0587,86106,0
711525,177830,1.7149,-0.0564,85520,0
711529,177831,1.7213,-0.0501,85969,0
711533,177832,1.7221,-0.0494,85522,0
711537,177833,1.7197,-0.052,85811,0
711541,177834,1.7253,-0.0466,85811,0
711545,177835,1.7374,-0.0347,85811,0
711549,177836,1.7374,-0.0348,85624,0
711553,177837,1.7245,-0.0478,85568,0
711557,177838,1.7221,-0.0504,85578,0
711561,177839,1.7366,-0.036,85578,0
711565,177840,1.7423,-0.0305,85487,0
711569,177841,1.7471,-0.0259,85487,0
711573,177842,1.7673,-0.0061,85583,0
711577,177843,1.8084,0.0346,85446,0
711581,177844,1.847,0.0727,85606,0
711585,177845,1.8511,0.0761,86381,0
711589,177846,1.8503,0.0747,86381,0
711593,177847,1.8414,0.0652,85600,0
711597,177848,1.8277,0.051,85417,0
711601,177849,1.8285,0.0513,85669,0
711605,177850,1.847,0.0692,85404,0
711609,177851,1.8664,0.0879,85404,0
711613,177852,1.8889,0.1097,85713,0
711617,177853,1.8865,0.1066,85452,0
711621,177854,1.8535,0.0729,85736,0
711625,177855,1.8212,0.0401,85440,0
