time_ms,sample_idx,ecg_v,ecg_ac_v,ppg,lead_off
539697,134873,1.9373,0.1458,84729,0
539701,134874,1.9574,0.165,83895,0
539705,134875,1.9647,0.1712,83895,0
539709,134876,1.9727,0.1782,83894,0
539713,134877,1.9929,0.1974,83894,0
539717,134878,2.0155,0.2191,84707,0
539721,134879,2.0259,0.2287,83991,0
539725,134880,2.0348,0.2368,84578,0
539729,134881,2.0509,0.2522,84038,0
539733,134882,2.0646,0.2659,84038,0
539737,134883,2.0727,0.2753,84408,0
539741,134884,2.067,0.272,84090,0
539745,134885,2.0783,0.2857,84212,0
539749,134886,2.0896,0.2984,84146,0
539753,134887,2.088,0.2963,84146,0
539757,134888,2.063,0.2692,83938,0
539761,134889,2.0412,0.2446,84180,0
539765,134890,2.0251,0.2257,83717,0
539769,134891,2.001,0.1994,84235,0
539773,134892,1.9566,0.1535,84235,0
539777,134893,1.9147,0.1104,83445,0
539781,134894,1.8801,0.0748,84277,0
539785,134895,1.8486,0.0428,83236,0
539789,134896,1.8124,0.0063,84283,0
539793,134897,1.7705,-0.0357,84283,0
539797,134898,1.7447,-0.0614,84278,0
539801,134899,1.7286,-0.0774,84278,0
539805,134900,1.7133,-0.0925,82940,0
539809,134901,1.6859,-0.1196,84371,0
539813,134902,1.677,-0.1282,82807,0
539817,134903,1.673,-0.1318,84391,0
539821,134904,1.6657,-0.1386,84391,0
539825,134905,1.6504,-0.1534,82728,0
539829,134906,1.6432,-0.1601,84415,0
539833,134907,1.6617,-0.1411,82754,0
539837,134908,1.6681,-0.1342,83851,0
539841,134909,1.652,-0.1497,83851,0
539845,134910,1.6472,-0.154,82739,0
539849,134911,1.6609,-0.1398,84470,0
539853,134912,1.6673,-0.1328,82804,0
539857,134913,1.6568,-0.1427,84466,0
539861,134914,1.6448,-0.1542,84466,0
539865,134915,1.6577,-0.1407,82848,0
539869,134916,1.673,-0.1247,84504,0
539873,134917,1.6722,-0.1249,82911,0
539877,134918,1.6601,-0.1363,84500,0
539881,134919,1.6649,-0.1307,84500,0
539885,134920,1.6754,-0.1195,84484,0
539889,134921,1.677,-0.1172,84484,0
539893,134922,1.6714,-0.122,83081,0
539897,134923,1.6778,-0.1148,84524,0
539901,134924,1.6931,-0.0988,83099,0
539905,134925,1.6988,-0.0923,84549,0
539909,134926,1.6842,-0.1061,84549,0
539913,134927,1.6842,-0.1052,83087,0
539917,134928,1.7004,-0.0883,84543,0
539921,134929,1.7052,-0.0826,83201,0
539925,134930,1.6996,-0.0873,84582,0
539929,134931,1.6907,-0.0951,84582,0
539933,134932,1.7012,-0.0836,83256,0
539937,134933,1.7108,-0.0728,84636,0
539941,134934,1.706,-0.0765,83318,0
539945,134935,1.7052,-0.0761,84612,0
539949,134936,1.6963,-0.0837,84612,0
539953,134937,1.7116,-0.067,83383,0
539957,134938,1.71,-0.0672,84624,0
539961,134939,1.7044,-0.0714,83434,0
539965,134940,1.6988,-0.0756,84673,0
539969,134941,1.7052,-0.0677,84673,0
539973,134942,1.702,-0.0694,84657,0
539977,134943,1.6923,-0.0775,84657,0
539981,134944,1.6915,-0.0768,83537,0
539985,134945,1.702,-0.0648,84711,0
539989,134946,1.7092,-0.0562,83513,0
539993,134947,1.6963,-0.0678,84731,0
539997,134948,1.6875,-0.0755,84731,0
540001,134949,1.6931,-0.0688,83473,0
540005,134950,1.6988,-0.0623,84729,0
540009,134951,1.6939,-0.0664,83481,0
540013,134952,1.6891,-0.0706,84727,0
540017,134953,1.6955,-0.0638,84727,0
540021,134954,1.7092,-0.0498,83442,0
540025,134955,1.7116,-0.0472,84707,0
540029,134956,1.6939,-0.0648,83430,0
540033,134957,1.6891,-0.0695,84578,0
540037,134958,1.6996,-0.0591,84578,0
540041,134959,1.7044,-0.0543,83391,0
540045,134960,1.6923,-0.0664,84408,0
540049,134961,1.6931,-0.0657,83376,0
540053,134962,1.7068,-0.0522,84212,0
540057,134963,1.7092,-0.0499,84212,0
540061,134964,1.7084,-0.051,83938,0
540065,134965,1.7213,-0.0384,83938,0
540069,134966,1.7697,0.0095,83337,0
540073,134967,1.818,0.0573,83717,0
540077,134968,1.8317,0.0703,83317,0
540081,134969,1.8309,0.0688,83445,0
540085,134970,1.8325,0.0697,83445,0
540089,134971,1.8229,0.0595,83275,0
540093,134972,1.8019,0.038,83236,0
540097,134973,1.8051,0.0407,83345,0
540101,134974,1.8325,0.0674,83044,0
540105,134975,1.8728,0.1069,83044,0
540109,134976,1.8897,0.123,83355,0
540113,134977,1.8656,0.0981,82940,0
540117,134978,1.8277,0.0596,83386,0
540121,134979,1.7979,0.0293,82807,0
540125,134980,1.7705,0.0016,82807,0
540129,134981,1.7439,-0.0253,82807,0
540133,134982,1.7407,-0.0288,82728,0
540137,134983,1.7471,-0.0226,83495,0
540141,134984,1.7415,-0.0284,82754,0
540145,134985,1.7149,-0.0551,82754,0
540149,134986,1.6979,-0.072,82739,0
540153,134987,1.6931,-0.0769,82739,0
540157,134988,1.6955,-0.0744,83538,0
540161,134989,1.6834,-0.0865,82804,0
540165,134990,1.6778,-0.0921,83602,0
540169,134991,1.6754,-0.0945,82848,0
540173,134992,1.6834,-0.0863,82848,0
540177,134993,1.6826,-0.0871,83641,0
540181,134994,1.6649,-0.1047,82911,0
540185,134995,1.6617,-0.1078,83721,0
540189,134996,1.6722,-0.0972,82968,0
540193,134997,1.6826,-0.0866,82968,0
540197,134998,1.6826,-0.0865,83778,0
540201,134999,1.6867,-0.0825,83081,0
540205,135000,1.6939,-0.0753,83813,0
540209,135001,1.6899,-0.0793,83099,0
540213,135002,1.6851,-0.0841,83099,0
540217,135003,1.6818,-0.0873,83087,0
540221,135004,1.6851,-0.084,83087,0
540225,135005,1.7108,-0.0583,83930,0
540229,135006,1.7423,-0.027,83201,0
540233,135007,1.7761,0.0066,83942,0
540237,135008,1.8027,0.0327,83256,0
540241,135009,1.8293,0.0587,83256,0
540245,135010,1.9018,0.1304,83935,0
540249,135011,2.0823,0.3093,83318,0
540253,135012,2.4152,0.6392,84002,0
540257,135013,2.6513,0.8715,83383,0
540261,135014,2.6207,0.8373,83383,0
540265,135015,2.3032,0.5173,84026,0
540269,135016,1.8374,0.051,83434,0
540273,135017,1.4747,-0.3107,84084,0
540277,135018,1.299,-0.4848,83471,0
540281,135019,1.3192,-0.4631,83471,0
540285,135020,1.4409,-0.3404,84096,0
540289,135021,1.5505,-0.2302,83537,0
540293,135022,1.6053,-0.175,84131,0
540297,135023,1.6391,-0.1409,83513,0
540301,135024,1.6859,-0.0941,83513,0
540305,135025,1.7213,-0.0587,83473,0
540309,135026,1.7374,-0.0427,83473,0
540313,135027,1.7326,-0.0476,84205,0
540317,135028,1.7229,-0.0573,83481,0
540321,135029,1.7294,-0.0509,84166,0
540325,135030,1.7544,-0.0259,83442,0
540329,135031,1.7648,-0.0152,83442,0
540333,135032,1.7536,-0.0262,84158,0
540337,135033,1.7471,-0.0323,83430,0
540341,135034,1.7511,-0.028,84220,0
540345,135035,1.7576,-0.0213,83391,0
540349,135036,1.7576,-0.0212,83391,0
540353,135037,1.76,-0.0187,84225,0
540357,135038,1.7761,-0.0024,83376,0
540361,135039,1.7898,0.0116,84265,0
540365,135040,1.7971,0.0192,83339,0
540369,135041,1.7898,0.0122,83339,0
540373,135042,1.7874,0.0099,84296,0
540377,135043,1.7995,0.022,83337,0
540381,135044,1.8092,0.0315,84305,0
540385,135045,1.8051,0.0273,83317,0
540389,135046,1.8043,0.0262,83317,0
540393,135047,1.8188,0.0405,83275,0
540397,135048,1.8253,0.0467,83275,0
540401,135049,1.8269,0.048,84347,0
540405,135050,1.839,0.0596,83345,0
540409,135051,1.8567,0.0768,84380,0
540413,135052,1.8696,0.089,83355,0
540417,135053,1.8664,0.0851,83355,0
540421,135054,1.864,0.0819,84352,0
540425,135055,1.8793,0.0964,83386,0
540429,135056,1.8954,0.1117,84428,0
540433,135057,1.897,0.1125,82807,0
540437,135058,1.9034,0.1181,82807,0
540441,135059,1.922,0.1357,84436,0
540445,135060,1.9413,0.154,83495,0
540449,135061,1.9566,0.1682,84455,0
540453,135062,1.9671,0.1776,83520,0
540457,135063,1.9832,0.1925,83520,0
540461,135064,2.0098,0.2179,83520,0
540465,135065,2.0243,0.2311,83538,0
540469,135066,2.0187,0.2241,84348,0
540473,135067,2.0275,0.2316,83602,0
540477,135068,2.0541,0.2569,83602,0
540481,135069,2.0759,0.2772,83641,0
540485,135070,2.0703,0.2702,83641,0
540489,135071,2.0703,0.269,84000,0
540493,135072,2.0743,0.2721,83721,0
540497,135073,2.0695,0.2664,83782,0
540501,135074,2.0445,0.2408,83778,0
540505,135075,2.0082,0.2046,83778,0
540509,135076,1.9832,0.1809,83505,0
540513,135077,1.9639,0.1642,83813,0
540517,135078,1.93,0.1335,83317,0
540521,135079,1.8865,0.0926,83863,0
540525,135080,1.8495,0.0565,83863,0
540529,135081,1.8221,0.0284,83096,0
540533,135082,1.793,-0.0023,83930,0
540537,135083,1.7519,-0.0453,82914,0
540541,135084,1.7278,-0.0708,83942,0
540545,135085,1.7205,-0.0789,83942,0
540549,135086,1.6996,-0.1003,83935,0
540553,135087,1.673,-0.127,83935,0
540557,135088,1.6617,-0.1382,82723,0
540561,135089,1.6641,-0.1355,84002,0
540565,135090,1.6673,-0.1318,82662,0
540569,135091,1.6528,-0.1458,84026,0
540573,135092,1.6343,-0.1639,84026,0
540577,135093,1.6319,-0.1659,82625,0
540581,135094,1.6496,-0.1477,84084,0
540585,135095,1.6536,-0.1432,82675,0
540589,135096,1.6423,-0.154,84096,0
540593,135097,1.6432,-0.1527,84096,0
540597,135098,1.6601,-0.1353,82677,0
540601,135099,1.6657,-0.1292,84131,0
540605,135100,1.6552,-0.1392,82760,0
540609,135101,1.6568,-0.1371,84141,0
540613,135102,1.6697,-0.1237,84141,0
540617,135103,1.673,-0.12,82815,0
540621,135104,1.656,-0.1363,84205,0
540625,135105,1.6472,-0.1446,82889,0
540629,135106,1.6633,-0.1279,84166,0
540633,135107,1.6794,-0.1112,84166,0
540637,135108,1.6746,-0.1155,84158,0
540641,135109,1.6778,-0.1117,84158,0
540645,135110,1.6794,-0.1095,83054,0
540649,135111,1.6851,-0.1032,84220,0
540653,135112,1.6883,-0.0994,83090,0
540657,135113,1.6746,-0.1125,84225,0
540661,135114,1.6738,-0.1127,84225,0
540665,135115,1.6891,-0.0967,83102,0
540669,135116,1.6996,-0.0855,84265,0
540673,135117,1.6963,-0.0881,83211,0
540677,135118,1.6923,-0.0914,84296,0
540681,135119,1.6971,-0.0857,84296,0
540685,135120,1.6939,-0.0881,83252,0
540689,135121,1.6939,-0.0872,84305,0
540693,135122,1.6979,-0.0823,83344,0
540697,135123,1.7125,-0.0669,84324,0
540701,135124,1.7125,-0.0659,84324,0
540705,135125,1.6988,-0.0785,83382,0
540709,135126,1.6907,-0.0855,84347,0
540713,135127,1.6923,-0.0827,83451,0
540717,135128,1.6963,-0.0774,84380,0
540721,135129,1.6931,-0.0793,84380,0
540725,135130,1.6867,-0.0843,84352,0
540729,135131,1.6939,-0.0756,84352,0
540733,135132,1.7028,-0.0653,83538,0
540737,135133,1.6963,-0.0703,84428,0
540741,135134,1.6867,-0.0784,83460,0
540745,135135,1.6834,-0.08,84436,0
540749,135136,1.7028,-0.0592,84436,0
540753,135137,1.7068,-0.0536,83434,0
540757,135138,1.6971,-0.0618,84455,0
540761,135139,1.702,-0.0556,83443,0
540765,135140,1.7382,-0.0182,83520,0
540769,135141,1.7818,0.0262,83520,0
540773,135142,1.8003,0.0453,83426,0
540777,135143,1.8027,0.0482,84348,0
540781,135144,1.8148,0.0606,83383,0
540785,135145,1.818,0.0639,84202,0
540789,135146,1.7995,0.0454,84202,0
540793,135147,1.793,0.0389,83365,0
540797,135148,1.8245,0.07,84000,0
540801,135149,1.8495,0.0945,83337,0
540805,135150,1.864,0.1084,83782,0
540809,135151,1.8599,0.1037,83782,0
540813,135152,1.8382,0.0813,83505,0
540817,135153,1.8156,0.0581,83505,0
540821,135154,1.7866,0.0286,83357,0
540825,135155,1.7584,0.0,83317,0
540829,135156,1.7382,-0.0205,83339,0
540833,135157,1.7463,-0.0128,83096,0
540837,135158,1.739,-0.0203,83096,0
540841,135159,1.7084,-0.0512,83321,0
540845,135160,1.6826,-0.0771,82914,0
540849,135161,1.6778,-0.082,83386,0
540853,135162,1.6762,-0.0837,82791,0
540857,135163,1.6673,-0.0926,82791,0
540861,135164,1.6633,-0.0967,83428,0
540865,135165,1.6633,-0.0967,82723,0
540869,135166,1.6673,-0.0927,83458,0
540873,135167,1.6665,-0.0934,82662,0
540877,135168,1.6512,-0.1087,82662,0
540881,135169,1.6472,-0.1127,83491,0
540885,135170,1.6512,-0.1085,82625,0
540889,135171,1.652,-0.1076,83550,0
540893,135172,1.6383,-0.1212,82675,0
540897,135173,1.6432,-0.1162,82675,0
540901,135174,1.6577,-0.1016,82677,0
540905,135175,1.673,-0.0862,82677,0
540909,135176,1.6609,-0.0982,83648,0
540913,135177,1.6568,-0.1021,82760,0
540917,135178,1.6609,-0.0979,83703,0
540921,135179,1.6714,-0.0873,82815,0
540925,135180,1.677,-0.0816,82815,0
540929,135181,1.7036,-0.055,83700,0
540933,135182,1.7286,-0.0301,82889,0
540937,135183,1.7366,-0.0222,83808,0
540941,135184,1.7656,0.0066,82958,0
540945,135185,1.8857,0.1259,82958,0
540949,135186,2.1887,0.427,83822,0
540953,135187,2.5199,0.7549,83054,0
540957,135188,2.6053,0.8368,83893,0
540961,135189,2.416,0.6446,83090,0
540965,135190,2.0066,0.234,83090,0
540969,135191,1.6158,-0.1565,83090,0
540973,135192,1.4006,-0.3705,83102,0
540977,135193,1.3675,-0.4022,83969,0
540981,135194,1.4401,-0.3287,83211,0
540985,135195,1.5319,-0.2361,83211,0
540989,135196,1.573,-0.1945,83252,0
540993,135197,1.5714,-0.1956,83252,0
540997,135198,1.5924,-0.1743,84035,0
541001,135199,1.6504,-0.1161,83344,0
541005,135200,1.7116,-0.0549,84060,0
541009,135201,1.7374,-0.0293,83382,0
541013,135202,1.7262,-0.0407,83382,0
541017,135203,1.7189,-0.0481,84040,0
541021,135204,1.7253,-0.0417,83451,0
541025,135205,1.7213,-0.0457,84123,0
541029,135206,1.7181,-0.0491,83442,0
541033,135207,1.7262,-0.0412,83442,0
541037,135208,1.7447,-0.0228,84137,0
541041,135209,1.7552,-0.0125,83538,0
541045,135210,1.7463,-0.0216,84173,0
541049,135211,1.7415,-0.0266,83460,0
541053,135212,1.7568,-0.0115,83460,0
541057,135213,1.7697,0.0011,83460,0
541061,135214,1.7673,-0.0015,83434,0
541065,135215,1.7568,-0.0121,84246,0
541069,135216,1.7664,-0.0025,83443,0
541073,135217,1.7858,0.017,83443,0
541077,135218,1.7898,0.0212,83426,0
541081,135219,1.7882,0.0198,83426,0
541085,135220,1.7922,0.024,84252,0
541089,135221,1.7971,0.0289,83383,0
541093,135222,1.8051,0.0369,84269,0
541097,135223,1.7963,0.0281,83365,0
541101,135224,1.8059,0.0379,83365,0
541105,135225,1.8204,0.0526,84246,0
541109,135226,1.8285,0.0609,83337,0
541113,135227,1.8277,0.0603,84312,0
541117,135228,1.8269,0.0594,83346,0
541121,135229,1.843,0.0754,83346,0
541125,135230,1.8607,0.0928,84319,0
541129,135231,1.8632,0.0947,83357,0
541133,135232,1.8632,0.0942,84336,0
541137,135233,1.8825,0.113,83339,0
541141,135234,1.8978,0.1277,83339,0
541145,135235,1.9051,0.1342,83321,0
541149,135236,1.9147,0.143,83321,0
541153,135237,1.9357,0.163,84385,0
541157,135238,1.9615,0.1877,83386,0
541161,135239,1.9727,0.1978,84312,0
541165,135240,1.9768,0.2006,83428,0
541169,135241,1.98,0.2027,83428,0
541173,135242,2.0034,0.2247,84197,0
541177,135243,2.013,0.2331,83458,0
541181,135244,1.9985,0.2173,84119,0
541185,135245,1.9881,0.2055,83491,0
541189,135246,1.9961,0.2122,83491,0
541193,135247,1.9985,0.2134,83905,0
541197,135248,1.9711,0.1848,83550,0
541201,135249,1.9445,0.1572,83736,0
541205,135250,1.9244,0.1361,83606,0
541209,135251,1.9026,0.1135,83606,0
541213,135252,1.8696,0.0798,83547,0
541217,135253,1.8301,0.0397,83648,0
541221,135254,1.8027,0.0118,83329,0
541225,135255,1.7793,-0.0118,83703,0
541229,135256,1.7511,-0.0401,83703,0
541233,135257,1.7157,-0.0753,83700,0
541237,135258,1.6867,-0.1038,83700,0
541241,135259,1.6834,-0.1065,83039,0
541245,135260,1.6697,-0.1193,83808,0
541249,135261,1.644,-0.1433,82874,0
541253,135262,1.6319,-0.1522,83822,0
541257,135263,1.6319,-0.1482,83822,0
541261,135264,1.6319,-0.1442,82792,0
541265,135265,1.6182,-0.1552,83893,0
541269,135266,1.6085,-0.1639,82777,0
541273,135267,1.6085,-0.1645,83090,0
541277,135268,1.6093,-0.1649,83090,0
541281,135269,1.6029,-0.1725,82770,0
541285,135270,1.5972,-0.1787,83969,0
541289,135271,1.5972,-0.1789,82803,0
541293,135272,1.6125,-0.1636,83999,0
541297,135273,1.6101,-0.1659,83999,0
541301,135274,1.6004,-0.1753,82867,0
541305,135275,1.6012,-0.174,84035,0
541309,135276,1.6174,-0.1574,82910,0
541313,135277,1.6198,-0.1545,84060,0
541317,135278,1.6093,-0.1645,84060,0
541321,135279,1.6085,-0.1649,84040,0
541325,135280,1.6182,-0.1547,84040,0
541329,135281,1.6254,-0.1468,83099,0
541333,135282,1.6182,-0.1536,84123,0
541337,135283,1.6101,-0.1611,83128,0
541341,135284,1.6174,-0.1533,84137,0
541345,135285,1.6254,-0.1447,84137,0
541349,135286,1.6166,-0.153,83161,0
541353,135287,1.6093,-0.1596,84173,0
541357,135288,1.6198,-0.1485,83274,0
541361,135289,1.6278,-0.1398,83460,0
541365,135290,1.6319,-0.1351,83460,0
541369,135291,1.619,-0.1474,83341,0
541373,135292,1.6174,-0.1483,84246,0
541377,135293,1.6262,-0.1387,83431,0
541381,135294,1.619,-0.1452,84239,0
541385,135295,1.6101,-0.1533,84239,0
541389,135296,1.6117,-0.1509,83504,0
541393,135297,1.6295,-0.1324,84252,0
541397,135298,1.6327,-0.1284,83575,0
541401,135299,1.6206,-0.1397,84269,0
541405,135300,1.6158,-0.1436,84269,0
541409,135301,1.6206,-0.1379,84246,0
541413,135302,1.6254,-0.1321,84246,0
541417,135303,1.6125,-0.1439,83691,0
541421,135304,1.6053,-0.1502,84312,0
541425,135305,1.6117,-0.1426,83678,0
541429,135306,1.6262,-0.1271,84319,0
541433,135307,1.6214,-0.1308,84319,0
541437,135308,1.6077,-0.1433,83624,0
541441,135309,1.6069,-0.1428,84336,0
541445,135310,1.6117,-0.1367,83652,0
541449,135311,1.6182,-0.1289,84359,0
541453,135312,1.6117,-0.1339,84359,0
541457,135313,1.6174,-0.1268,83607,0
541461,135314,1.619,-0.1236,84385,0
541465,135315,1.619,-0.122,83576,0
541469,135316,1.6029,-0.1365,84312,0
541473,135317,1.6037,-0.134,84312,0
541477,135318,1.619,-0.1169,83548,0
541481,135319,1.6351,-0.099,84197,0
541485,135320,1.6327,-0.0997,83503,0
541489,135321,1.6415,-0.0891,84119,0
541493,135322,1.6802,-0.0489,84119,0
541497,135323,1.7286,0.0008,83905,0
541501,135324,1.7399,0.0133,83905,0
541505,135325,1.7278,0.0024,83494,0
541509,135326,1.7286,0.0042,83736,0
541513,135327,1.735,0.0116,83463,0
541517,135328,1.7286,0.0059,83547,0
541521,135329,1.7286,0.0066,83547,0
541525,135330,1.7552,0.0335,83424,0
541529,135331,1.7834,0.0619,83329,0
541533,135332,1.789,0.0675,83493,0
541537,135333,1.7705,0.0489,83147,0
541541,135334,1.7439,0.0223,83147,0
541545,135335,1.7286,0.0069,83515,0
541549,135336,1.7044,-0.0173,83039,0
541553,135337,1.6746,-0.0471,83540,0
541557,135338,1.6568,-0.0648,82874,0
541561,135339,1.6568,-0.0648,82874,0
541565,135340,1.6536,-0.0679,83588,0
541569,135341,1.6343,-0.0872,82792,0
541573,135342,1.6109,-0.1105,83643,0
541577,135343,1.6077,-0.1136,82777,0
541581,135344,1.6093,-0.1118,82777,0
541585,135345,1.6004,-0.1205,82770,0
541589,135346,1.5859,-0.1348,82770,0
541593,135347,1.5835,-0.1369,83750,0
541597,135348,1.598,-0.1222,82803,0
541601,135349,1.6069,-0.1131,83786,0
541605,135350,1.5884,-0.1314,82867,0
541609,135351,1.5779,-0.1415,82867,0
541613,135352,1.5892,-0.1299,83777,0
541617,135353,1.59,-0.1288,82910,0
541621,135354,1.5827,-0.1357,83896,0
541625,135355,1.5795,-0.1387,82983,0
541629,135356,1.594,-0.1239,82983,0
541633,135357,1.5972,-0.1203,83933,0
541637,135358,1.598,-0.1192,83099,0
541641,135359,1.5924,-0.1245,83971,0
541645,135360,1.6012,-0.1154,83128,0
541649,135361,1.6238,-0.0925,83128,0
541653,135362,1.6504,-0.0658,83128,0
541657,135363,1.6802,-0.036,83161,0
541661,135364,1.706,-0.0104,84096,0
541665,135365,1.7237,0.0072,83274,0
541669,135366,1.7761,0.0593,83274,0
541673,135367,1.922,0.2043,83341,0
541677,135368,2.2443,0.5244,83341,0
541681,135369,2.5175,0.7943,84151,0
541685,135370,2.5352,0.8087,83431,0
541689,135371,2.2862,0.5573,84178,0
541693,135372,1.8382,0.1087,83504,0
541697,135373,1.457,-0.2715,83504,0
541701,135374,1.262,-0.4647,84172,0
541705,135375,1.2467,-0.4782,83575,0
541709,135376,1.3587,-0.3648,84247,0
541713,135377,1.461,-0.2616,83627,0
541717,135378,1.5158,-0.2061,83627,0
541721,135379,1.5384,-0.1829,84285,0
541725,135380,1.5811,-0.1397,83691,0
541729,135381,1.6343,-0.0863,84300,0
541733,135382,1.673,-0.0475,83678,0
541737,135383,1.6762,-0.0442,83678,0
541741,135384,1.6568,-0.0634,83624,0
541745,135385,1.6512,-0.0689,83624,0
541749,135386,1.6673,-0.0527,84387,0
541753,135387,1.6762,-0.0437,83652,0
541757,135388,1.673,-0.0468,84359,0
541761,135389,1.6762,-0.0435,83607,0
541765,135390,1.6891,-0.0304,83607,0
541769,135391,1.6988,-0.0204,84369,0
541773,135392,1.702,-0.0168,83576,0
541777,135393,1.7028,-0.0156,84396,0
541781,135394,1.7133,-0.0047,83548,0
541785,135395,1.7326,0.015,83548,0
541789,135396,1.7302,0.0128,84392,0
541793,135397,1.7229,0.0059,83503,0
541797,135398,1.7318,0.0151,84442,0
541801,135399,1.7447,0.0284,83470,0
541805,135400,1.7479,0.0321,83470,0
541809,135401,1.7382,0.0229,84462,0
541813,135402,1.7447,0.0297,83494,0
541817,135403,1.7656,0.0509,84486,0
541821,135404,1.7777,0.063,83463,0
541825,135405,1.7681,0.0533,83463,0
541829,135406,1.7689,0.054,83424,0
541833,135407,1.7874,0.0724,83424,0
541837,135408,1.8027,0.0874,84591,0
541841,135409,1.8059,0.0902,83493,0
541845,135410,1.81,0.0938,84571,0
541849,135411,1.8301,0.1133,83515,0
541853,135412,1.847,0.1295,83515,0
541857,135413,1.8535,0.1352,84562,0
541861,135414,1.8511,0.1321,83540,0
541865,135415,1.8696,0.1498,84588,0
541869,135416,1.8978,0.1771,83588,0
541873,135417,1.9228,0.201,83588,0
541877,135418,1.9252,0.2024,84573,0
541881,135419,1.9397,0.2157,83643,0
541885,135420,1.9623,0.237,84524,0
541889,135421,1.9752,0.2486,83691,0
541893,135422,1.9736,0.2457,83691,0
541897,135423,1.9816,0.2524,84424,0
541901,135424,2.0001,0.2695,83750,0
541905,135425,2.0203,0.2883,84278,0
541909,135426,2.0259,0.2925,83786,0
541913,135427,2.0211,0.2862,83786,0
541917,135428,2.0259,0.2895,83777,0
541921,135429,2.0155,0.2777,83777,0
541925,135430,1.9929,0.2539,83898,0
541929,135431,1.9639,0.2238,83896,0
541933,135432,1.9373,0.1964,83636,0
541937,135433,1.9107,0.1691,83933,0
541941,135434,1.8801,0.138,83933,0
541945,135435,1.8398,0.0979,83362,0
541949,135436,1.8003,0.06,83971,0
541953,135437,1.7769,0.0396,83208,0
541957,135438,1.7536,0.0196,83128,0
541961,135439,1.7229,-0.0082,83128,0
541965,135440,1.6947,-0.0352,83063,0
541969,135441,1.6851,-0.0451,84096,0
541973,135442,1.673,-0.0583,82941,0
541977,135443,1.6512,-0.0812,84111,0
541981,135444,1.6343,-0.0989,84111,0
541985,135445,1.6311,-0.1025,82890,0
541989,135446,1.6286,-0.1052,84151,0
541993,135447,1.6206,-0.1134,82862,0
541997,135448,1.6117,-0.1224,84178,0
542001,135449,1.6182,-0.1158,84178,0
542005,135450,1.6238,-0.1098,84172,0
542009,135451,1.6246,-0.1085,84172,0
542013,135452,1.6149,-0.1178,82913,0
542017,135453,1.619,-0.1133,84247,0
542021,135454,1.6327,-0.0993,82935,0
542025,135455,1.6383,-0.0933,84285,0
542029,135456,1.6311,-0.1002,84285,0
542033,135457,1.6319,-0.099,82936,0
542037,135458,1.6432,-0.0873,84300,0
542041,135459,1.6504,-0.0797,83056,0
542045,135460,1.6432,-0.0865,84326,0
542049,135461,1.644,-0.0853,84326,0
542053,135462,1.6568,-0.072,83122,0
542057,135463,1.6657,-0.0627,84387,0
542061,135464,1.6577,-0.0704,83170,0
542065,135465,1.652,-0.0756,84359,0
542069,135466,1.6577,-0.0695,84359,0
542073,135467,1.6778,-0.0489,84359,0
542077,135468,1.6802,-0.0461,84369,0
542081,135469,1.673,-0.0529,83313,0
542085,135470,1.6673,-0.058,84396,0
542089,135471,1.681,-0.0438,84396,0
542093,135472,1.6851,-0.0393,84392,0
542097,135473,1.6762,-0.0477,84392,0
542101,135474,1.6738,-0.0496,83432,0
542105,135475,1.6859,-0.037,84442,0
542109,135476,1.6826,-0.0396,83476,0
542113,135477,1.6673,-0.0543,84462,0
542117,135478,1.6552,-0.0657,84462,0
542121,135479,1.6609,-0.0593,83503,0
542125,135480,1.677,-0.0425,84486,0
542129,135481,1.6746,-0.0441,83579,0
542133,135482,1.6609,-0.057,84518,0
542137,135483,1.6697,-0.0473,84518,0
542141,135484,1.6826,-0.0335,83625,0
542145,135485,1.6705,-0.0447,84591,0
542149,135486,1.6617,-0.0525,83654,0
542153,135487,1.6665,-0.0466,84571,0
542157,135488,1.681,-0.031,84571,0
542161,135489,1.6842,-0.0266,84562,0
542165,135490,1.673,-0.0367,84562,0
542169,135491,1.6641,-0.0443,83683,0
542173,135492,1.6746,-0.0325,84588,0
542177,135493,1.6875,-0.0183,83627,0
542181,135494,1.6867,-0.0179,84573,0
542185,135495,1.6851,-0.0183,84573,0
542189,135496,1.6891,-0.013,83593,0
542193,135497,1.6899,-0.011,84524,0
542197,135498,1.6794,-0.0203,83588,0
542201,135499,1.6697,-0.0288,84424,0
542205,135500,1.6891,-0.0086,84424,0
542209,135501,1.702,0.0051,83537,0
542213,135502,1.6971,0.001,84278,0
542217,135503,1.6907,-0.0049,83528,0
542221,135504,1.6867,-0.0085,84081,0
542225,135505,1.6955,0.0007,84081,0
542229,135506,1.6971,0.0026,83524,0
542233,135507,1.6899,-0.0046,83898,0
542237,135508,1.6899,-0.0046,83515,0
542241,135509,1.702,0.0074,83636,0
542245,135510,1.71,0.0153,83636,0
542249,135511,1.7044,0.0094,83362,0
542253,135512,1.6971,0.0019,83362,0
542257,135513,1.706,0.0105,83583,0
542261,135514,1.7108,0.015,83208,0
542265,135515,1.6996,0.0034,83587,0
542269,135516,1.6939,-0.0026,83063,0
542273,135517,1.7116,0.0147,83063,0
542277,135518,1.7407,0.0432,83578,0
542281,135519,1.7737,0.0756,82941,0
542285,135520,1.8043,0.1054,83636,0
542289,135521,1.8196,0.1198,82890,0
542293,135522,1.8293,0.1286,82890,0
542297,135523,1.8269,0.1253,83664,0
